R_Ortalama,G_Ortalama,B_Ortalama,Parlaklik,Seviye_Sinifi
110.09423828125,115.110595703125,108.815185546875,111.34000651041667,aerial
78.359375,76.821044921875,79.6201171875,78.266845703125,aerial
66.21533203125,55.04833984375,53.6650390625,58.3095703125,aerial
127.77880859375,148.64794921875,120.129150390625,132.185302734375,aerial
130.43017578125,139.9443359375,128.99365234375,133.12272135416666,aerial
114.7578125,115.3486328125,115.31982421875,115.14208984375,aerial
92.58056640625,131.58349609375,141.840576171875,122.00154622395833,aerial
136.013427734375,134.904541015625,126.745849609375,132.55460611979166,aerial
88.946044921875,102.328125,100.075439453125,97.11653645833333,aerial
102.65478515625,116.09326171875,88.8037109375,102.51725260416667,aerial
65.583740234375,69.04833984375,62.78955078125,65.80721028645833,aerial
68.539794921875,80.612060546875,81.197265625,76.78304036458333,aerial
76.2685546875,95.021728515625,99.66015625,90.31681315104167,aerial
93.77587890625,94.2421875,83.0380859375,90.35205078125,aerial
89.606201171875,93.256103515625,84.542236328125,89.13484700520833,aerial
53.431884765625,81.087646484375,85.758056640625,73.42586263020833,aerial
44.216796875,76.65966796875,84.275634765625,68.384033203125,aerial
86.321533203125,100.9150390625,101.8330078125,96.35652669270833,aerial
85.740966796875,100.203125,103.213623046875,96.38590494791667,aerial
130.401123046875,107.3017578125,91.99462890625,109.899169921875,aerial
103.96484375,118.669189453125,110.2744140625,110.969482421875,aerial
104.531005859375,117.738525390625,108.677001953125,110.31551106770833,aerial
112.64794921875,96.90234375,81.288330078125,96.94620768229167,aerial
111.528076171875,96.076171875,81.026611328125,96.21028645833333,aerial
111.472900390625,94.761474609375,78.4228515625,94.8857421875,aerial
132.87451171875,107.68701171875,90.412109375,110.32454427083333,aerial
112.7587890625,90.5546875,73.061279296875,92.12491861979167,aerial
127.85888671875,105.98291015625,125.207275390625,119.68302408854167,aerial
144.698486328125,134.301025390625,165.296875,148.09879557291666,aerial
110.365966796875,104.97607421875,91.14990234375,102.16398111979167,aerial
111.6826171875,104.0361328125,87.74951171875,101.15608723958333,aerial
104.61962890625,99.330810546875,88.78662109375,97.57902018229167,aerial
107.009033203125,97.927490234375,89.3349609375,98.09049479166667,aerial
129.370849609375,115.46240234375,91.379638671875,112.07096354166667,aerial
129.26220703125,115.464599609375,91.40380859375,112.04353841145833,aerial
132.638916015625,118.274169921875,94.5830078125,115.16536458333333,aerial
79.078125,80.286376953125,83.538818359375,80.9677734375,aerial
83.626220703125,82.896240234375,83.708251953125,83.41023763020833,aerial
156.65966796875,128.533447265625,94.216064453125,126.4697265625,aerial
96.15966796875,100.40869140625,88.27734375,94.94856770833333,aerial
98.741455078125,94.077880859375,74.604248046875,89.14119466145833,aerial
99.116943359375,88.68994140625,62.626220703125,83.47770182291667,aerial
109.809814453125,96.3046875,76.56005859375,94.224853515625,aerial
108.847900390625,103.95166015625,61.87939453125,91.55965169270833,aerial
118.36376953125,104.6484375,74.9072265625,99.30647786458333,aerial
123.5751953125,111.11962890625,99.794921875,111.49658203125,aerial
124.96923828125,114.452392578125,106.581787109375,115.33447265625,aerial
94.4951171875,94.954345703125,89.332763671875,92.92740885416667,aerial
96.68115234375,91.6171875,81.880126953125,90.05948893229167,aerial
101.408935546875,94.38916015625,75.8916015625,90.563232421875,aerial
96.595703125,77.4853515625,60.24951171875,78.11018880208333,aerial
96.342041015625,77.7099609375,61.51416015625,78.52205403645833,aerial
86.52734375,66.8095703125,52.60693359375,68.64794921875,aerial
114.71630859375,97.314208984375,70.98291015625,94.33780924479167,aerial
117.0087890625,103.907958984375,82.117431640625,101.01139322916667,aerial
108.8173828125,96.77099609375,74.6220703125,93.40348307291667,aerial
175.666015625,158.702880859375,128.685546875,154.35148111979166,aerial
159.5146484375,145.390625,125.756103515625,143.55379231770834,aerial
149.394287109375,137.833251953125,120.27783203125,135.83512369791666,aerial
115.420166015625,101.756103515625,85.802734375,100.99300130208333,aerial
124.783203125,115.048095703125,89.16552734375,109.66560872395833,aerial
130.55517578125,121.73828125,99.117431640625,117.136962890625,aerial
108.45703125,95.09228515625,52.68017578125,85.40983072916667,aerial
110.30322265625,99.349365234375,67.886962890625,92.51318359375,aerial
79.337646484375,77.023681640625,86.535400390625,80.965576171875,aerial
57.539794921875,51.945068359375,53.838623046875,54.441162109375,aerial
57.79833984375,51.09765625,42.578125,50.491373697916664,aerial
58.418701171875,51.4482421875,42.953857421875,50.940266927083336,aerial
58.697021484375,52.74267578125,44.251708984375,51.897135416666664,aerial
60.572021484375,56.79248046875,66.1083984375,61.157633463541664,aerial
47.40625,33.893310546875,26.063232421875,35.78759765625,aerial
45.107177734375,31.892333984375,23.72265625,33.574055989583336,aerial
95.40625,76.494873046875,67.015869140625,79.63899739583333,aerial
49.57421875,42.58349609375,36.893310546875,43.017008463541664,aerial
50.189697265625,42.349853515625,35.97509765625,42.838216145833336,aerial
49.8212890625,41.580810546875,34.954833984375,42.118977864583336,aerial
104.227294921875,116.502685546875,86.319580078125,102.349853515625,aerial
107.213623046875,131.513916015625,146.347412109375,128.35831705729166,aerial
103.0478515625,125.616943359375,139.841552734375,122.83544921875,aerial
61.18408203125,75.395263671875,91.48388671875,76.02107747395833,aerial
61.29736328125,75.126220703125,91.731689453125,76.0517578125,aerial
61.730224609375,75.432861328125,91.96923828125,76.37744140625,aerial
61.164794921875,69.897216796875,73.056884765625,68.03963216145833,aerial
59.759033203125,69.4931640625,71.906494140625,67.05289713541667,aerial
57.994384765625,68.03125,76.371337890625,67.46565755208333,aerial
55.67431640625,64.97900390625,74.1689453125,64.94075520833333,aerial
71.004150390625,86.732666015625,91.332275390625,83.02303059895833,aerial
64.952392578125,79.261474609375,85.196044921875,76.469970703125,aerial
63.4541015625,77.6240234375,83.819091796875,74.96573893229167,aerial
111.564208984375,107.812255859375,108.00439453125,109.126953125,aerial
128.00537109375,127.0244140625,127.16845703125,127.3994140625,aerial
88.9951171875,110.638427734375,146.0390625,115.22420247395833,aerial
55.30908203125,61.698974609375,44.26025390625,53.756103515625,aerial
52.552490234375,58.079833984375,41.881103515625,50.837809244791664,aerial
46.6181640625,52.081298828125,37.769775390625,45.48974609375,aerial
56.89501953125,66.330810546875,73.660400390625,65.62874348958333,aerial
65.161376953125,74.19140625,80.001708984375,73.1181640625,aerial
67.21484375,75.6953125,86.271484375,76.39388020833333,aerial
58.7412109375,65.744873046875,76.8544921875,67.113525390625,aerial
50.580322265625,56.92822265625,68.312255859375,58.60693359375,aerial
38.9736328125,46.510498046875,36.277587890625,40.587239583333336,aerial
43.2080078125,51.68115234375,60.31640625,51.735188802083336,aerial
36.783935546875,44.818603515625,52.06787109375,44.556803385416664,aerial
32.39794921875,40.909912109375,47.376953125,40.228271484375,aerial
113.92138671875,125.581787109375,128.726806640625,122.74332682291667,aerial
100.498779296875,110.223876953125,113.720947265625,108.14786783854167,aerial
86.233154296875,93.751953125,98.30419921875,92.76310221354167,aerial
84.62841796875,85.892578125,91.085205078125,87.20206705729167,aerial
84.81298828125,84.58203125,90.322509765625,86.572509765625,aerial
82.0537109375,83.238525390625,89.36328125,84.88517252604167,aerial
118.979248046875,123.0263671875,125.784912109375,122.59684244791667,aerial
123.3671875,127.60009765625,129.911865234375,126.959716796875,aerial
91.320556640625,94.015869140625,103.788818359375,96.37508138020833,aerial
97.285888671875,122.289794921875,140.17578125,119.91715494791667,aerial
99.05810546875,125.387451171875,144.082275390625,122.84261067708333,aerial
60.9189453125,69.554443359375,72.60400390625,67.69246419270833,aerial
60.1396484375,69.03271484375,72.56982421875,67.24739583333333,aerial
82.621826171875,89.955322265625,92.137451171875,88.23819986979167,aerial
81.626220703125,88.156005859375,88.302978515625,86.02840169270833,aerial
110.5146484375,100.917236328125,102.00390625,104.47859700520833,aerial
115.97265625,105.15771484375,106.148681640625,109.093017578125,aerial
41.17822265625,44.929931640625,49.89208984375,45.333414713541664,aerial
42.264892578125,45.915771484375,51.234130859375,46.471598307291664,aerial
54.14990234375,82.973388671875,99.205078125,78.776123046875,aerial
53.43798828125,80.53857421875,95.471435546875,76.482666015625,aerial
52.261474609375,77.647216796875,91.01904296875,73.642578125,aerial
44.64404296875,52.67724609375,61.136962890625,52.819417317708336,aerial
59.896484375,69.50830078125,76.526611328125,68.643798828125,aerial
120.426025390625,108.923095703125,103.54052734375,110.96321614583333,aerial
122.0283203125,109.8623046875,105.09326171875,112.32796223958333,aerial
124.043212890625,112.31201171875,108.552490234375,114.96923828125,aerial
84.716796875,82.41064453125,84.0810546875,83.73616536458333,aerial
88.280517578125,86.82421875,87.641357421875,87.58203125,aerial
95.98095703125,93.76123046875,93.591552734375,94.444580078125,aerial
88.312255859375,86.387451171875,87.892578125,87.53076171875,aerial
79.702392578125,81.12841796875,84.0224609375,81.61775716145833,aerial
73.991943359375,82.400390625,91.676513671875,82.68961588541667,aerial
82.96435546875,91.84130859375,101.283935546875,92.02986653645833,aerial
90.965087890625,100.651123046875,110.6708984375,100.76236979166667,aerial
106.408935546875,136.84765625,162.10400390625,135.12019856770834,aerial
139.4560546875,138.025146484375,152.0966796875,143.192626953125,aerial
138.17919921875,137.392578125,152.0986328125,142.55680338541666,aerial
136.118408203125,135.80517578125,150.978515625,140.96736653645834,aerial
135.227294921875,135.3740234375,151.07421875,140.55851236979166,aerial
133.455078125,133.807373046875,150.017822265625,139.09342447916666,aerial
122.336181640625,116.35888671875,123.181640625,120.62556966145833,aerial
123.34130859375,117.146484375,123.7236328125,121.40380859375,aerial
90.882568359375,89.3916015625,97.044677734375,92.43961588541667,aerial
92.221435546875,90.2294921875,97.47314453125,93.30802408854167,aerial
93.373046875,91.1787109375,98.12353515625,94.22509765625,aerial
135.51416015625,129.087646484375,134.183837890625,132.92854817708334,aerial
124.098876953125,123.3916015625,131.138427734375,126.20963541666667,aerial
116.839599609375,119.628662109375,129.159423828125,121.87589518229167,aerial
116.30615234375,119.24951171875,129.16259765625,121.57275390625,aerial
129.46923828125,123.641357421875,126.46142578125,126.52400716145833,aerial
129.92626953125,123.658203125,125.798095703125,126.46085611979167,aerial
130.6015625,123.8916015625,125.76416015625,126.75244140625,aerial
131.031005859375,124.01123046875,125.326416015625,126.78955078125,aerial
130.62109375,123.909423828125,124.89453125,126.47501627604167,aerial
107.87841796875,106.583740234375,110.1025390625,108.188232421875,aerial
106.76123046875,106.3017578125,110.348876953125,107.803955078125,aerial
105.718994140625,105.718017578125,110.532470703125,107.32316080729167,aerial
115.422607421875,112.7080078125,113.88232421875,114.00431315104167,aerial
119.182373046875,116.38330078125,116.539794921875,117.36848958333333,aerial
101.0751953125,95.4638671875,98.98583984375,98.50830078125,aerial
102.244384765625,96.22900390625,99.60498046875,99.35945638020833,aerial
105.1982421875,98.9423828125,101.548583984375,101.89640299479167,aerial
105.384521484375,99.9208984375,102.9560546875,102.75382486979167,aerial
123.9404296875,121.777587890625,124.491943359375,123.4033203125,aerial
123.9296875,121.834716796875,124.7373046875,123.50056966145833,aerial
122.412109375,120.8466796875,124.023193359375,122.42732747395833,aerial
118.186767578125,113.220458984375,117.990234375,116.4658203125,aerial
117.8955078125,112.7939453125,117.5732421875,116.08756510416667,aerial
121.078125,114.32177734375,113.28466796875,116.22819010416667,aerial
120.51611328125,114.21533203125,113.55615234375,116.09586588541667,aerial
122.686767578125,116.130126953125,115.16845703125,117.9951171875,aerial
124.45703125,117.74755859375,116.470458984375,119.558349609375,aerial
124.01904296875,117.904296875,117.377197265625,119.766845703125,aerial
104.897705078125,97.667724609375,95.582763671875,99.38273111979167,aerial
108.953857421875,102.615966796875,99.37548828125,103.6484375,aerial
112.6181640625,106.55810546875,105.4462890625,108.20751953125,aerial
115.346435546875,110.5927734375,113.43212890625,113.123779296875,aerial
116.2802734375,111.520751953125,114.5,114.100341796875,aerial
126.01513671875,119.785400390625,118.684326171875,121.49495442708333,aerial
127.29150390625,123.227294921875,122.34912109375,124.289306640625,aerial
127.599853515625,123.933349609375,123.333740234375,124.95564778645833,aerial
128.7451171875,125.3525390625,124.9228515625,126.34016927083333,aerial
130.39453125,127.21142578125,126.790771484375,128.13224283854166,aerial
125.153076171875,121.7470703125,123.474609375,123.458251953125,aerial
108.9599609375,103.429443359375,108.773193359375,107.05419921875,aerial
107.590576171875,102.494384765625,108.735595703125,106.27351888020833,aerial
137.105712890625,141.745849609375,149.680908203125,142.84415690104166,aerial
138.05859375,142.282470703125,150.267822265625,143.53629557291666,aerial
139.45361328125,142.890869140625,150.332763671875,144.22574869791666,aerial
121.537841796875,109.432861328125,109.353271484375,113.44132486979167,aerial
141.867431640625,131.62744140625,131.745361328125,135.080078125,aerial
143.03564453125,135.15869140625,136.468994140625,138.22111002604166,aerial
141.35498046875,133.793701171875,135.391845703125,136.84684244791666,aerial
98.52392578125,94.699951171875,97.8037109375,97.00919596354167,aerial
100.6484375,96.362060546875,99.739501953125,98.91666666666667,aerial
114.194091796875,107.217041015625,106.098388671875,109.16984049479167,aerial
85.318603515625,83.51220703125,86.672119140625,85.16764322916667,aerial
64.7177734375,67.2333984375,73.9189453125,68.62337239583333,aerial
130.069580078125,126.096435546875,116.847412109375,124.33780924479167,aerial
120.044189453125,134.7294921875,139.52001953125,131.43123372395834,aerial
116.1279296875,129.939208984375,137.179931640625,127.7490234375,aerial
108.841064453125,122.33349609375,127.55712890625,119.57722981770833,aerial
111.95654296875,122.05517578125,126.966552734375,120.32609049479167,aerial
113.3984375,123.47314453125,128.045654296875,121.63907877604167,aerial
113.618896484375,122.947265625,127.6298828125,121.398681640625,aerial
114.426513671875,123.320068359375,127.662353515625,121.802978515625,aerial
108.042236328125,118.697265625,120.309326171875,115.68294270833333,aerial
105.10888671875,117.287841796875,119.2138671875,113.87019856770833,aerial
112.916748046875,125.324462890625,126.339599609375,121.52693684895833,aerial
135.014404296875,142.098876953125,144.21484375,140.44270833333334,aerial
130.548828125,133.216552734375,129.992919921875,131.25276692708334,aerial
127.452880859375,129.122802734375,125.296630859375,127.290771484375,aerial
126.707763671875,126.853515625,122.3916015625,125.317626953125,aerial
129.419677734375,127.310546875,120.78759765625,125.83927408854167,aerial
127.900634765625,125.215087890625,116.429443359375,123.18172200520833,aerial
121.626708984375,119.444580078125,105.71240234375,115.59456380208333,aerial
127.3935546875,122.07958984375,104.5830078125,118.01871744791667,aerial
123.6083984375,118.596923828125,104.939208984375,115.71484375,aerial
144.66943359375,133.1318359375,122.8994140625,133.56689453125,aerial
146.283935546875,134.845947265625,126.739501953125,135.95646158854166,aerial
154.310546875,140.70751953125,132.5830078125,142.53369140625,aerial
148.051513671875,138.9501953125,132.021240234375,139.67431640625,aerial
147.92822265625,137.721923828125,131.48974609375,139.046630859375,aerial
151.451171875,140.74755859375,133.6103515625,141.93636067708334,aerial
150.615966796875,140.754638671875,133.490234375,141.62027994791666,aerial
148.04150390625,141.581298828125,135.5146484375,141.71248372395834,aerial
145.078125,142.072998046875,137.419921875,141.523681640625,aerial
127.354248046875,129.5439453125,127.106201171875,128.00146484375,aerial
116.299560546875,118.277099609375,115.54931640625,116.70865885416667,aerial
188.510009765625,185.862548828125,188.69287109375,187.6884765625,aerial
167.305908203125,167.502685546875,169.153076171875,167.98722330729166,aerial
136.72021484375,136.625,133.81787109375,135.72102864583334,aerial
133.751708984375,128.94091796875,126.298583984375,129.66373697916666,aerial
132.571533203125,127.665771484375,125.34716796875,128.52815755208334,aerial
131.067626953125,125.65673828125,123.518310546875,126.74755859375,aerial
132.640380859375,126.838134765625,124.759033203125,128.07918294270834,aerial
133.0703125,127.939453125,125.7373046875,128.91569010416666,aerial
134.5478515625,130.938720703125,128.885986328125,131.45751953125,aerial
122.43994140625,121.010009765625,119.396240234375,120.94873046875,aerial
123.29833984375,122.09814453125,120.552490234375,121.98299153645833,aerial
123.54638671875,122.74755859375,121.2080078125,122.50065104166667,aerial
125.088623046875,129.31884765625,129.841552734375,128.0830078125,aerial
127.870849609375,131.595703125,132.37353515625,130.61336263020834,aerial
138.408935546875,136.885498046875,135.29736328125,136.86393229166666,aerial
133.2353515625,126.235107421875,124.69091796875,128.05379231770834,aerial
141.3154296875,127.021484375,119.594482421875,129.31046549479166,aerial
143.052978515625,128.647705078125,121.404052734375,131.034912109375,aerial
143.532470703125,128.53955078125,121.70703125,131.25968424479166,aerial
144.247314453125,128.945556640625,123.078125,132.09033203125,aerial
143.199462890625,127.93115234375,121.505126953125,130.87858072916666,aerial
143.444091796875,129.183349609375,123.294921875,131.97412109375,aerial
141.779541015625,128.761962890625,123.068115234375,131.20320638020834,aerial
138.70703125,125.966552734375,120.087646484375,128.25374348958334,aerial
139.013916015625,125.9638671875,120.451904296875,128.4765625,aerial
139.999755859375,127.716552734375,122.0830078125,129.93310546875,aerial
139.872314453125,127.672119140625,122.431396484375,129.991943359375,aerial
138.053955078125,126.494140625,120.90966796875,128.48592122395834,aerial
139.08349609375,126.922119140625,121.943603515625,129.31640625,aerial
139.322021484375,127.096923828125,122.140625,129.51985677083334,aerial
138.647705078125,127.102294921875,121.572021484375,129.10734049479166,aerial
138.6533203125,127.425048828125,122.21728515625,129.431884765625,aerial
139.84326171875,128.85009765625,123.703125,130.798828125,aerial
137.435546875,127.766845703125,122.1318359375,129.11140950520834,aerial
108.678955078125,117.285888671875,117.608154296875,114.52433268229167,aerial
128.40625,126.833251953125,124.854736328125,126.69807942708333,aerial
137.652587890625,128.052734375,122.703369140625,129.46956380208334,aerial
128.478515625,118.886962890625,114.0087890625,120.45808919270833,aerial
125.72314453125,116.364990234375,111.943603515625,118.01057942708333,aerial
94.197998046875,127.535888671875,137.51025390625,119.748046875,aerial
94.301025390625,127.300537109375,137.853271484375,119.81827799479167,aerial
94.9560546875,126.97705078125,137.575927734375,119.83634440104167,aerial
88.85107421875,125.3916015625,134.1357421875,116.12613932291667,aerial
86.953857421875,122.2744140625,131.5546875,113.59431966145833,aerial
89.869873046875,122.82861328125,131.89208984375,114.863525390625,aerial
96.51025390625,126.40478515625,132.69189453125,118.53564453125,aerial
99.912841796875,122.129150390625,128.080322265625,116.70743815104167,aerial
98.23974609375,120.29736328125,125.874755859375,114.803955078125,aerial
93.227783203125,115.159423828125,119.982666015625,109.45662434895833,aerial
92.7568359375,114.65771484375,119.293212890625,108.902587890625,aerial
90.7119140625,114.836669921875,118.336181640625,107.96158854166667,aerial
84.68212890625,116.65869140625,125.616943359375,108.98592122395833,aerial
88.74462890625,120.47998046875,130.275146484375,113.16658528645833,aerial
90.73388671875,122.70849609375,131.932373046875,115.12491861979167,aerial
90.490478515625,123.580810546875,132.8076171875,115.62630208333333,aerial
90.32177734375,125.827880859375,135.466796875,117.20548502604167,aerial
86.03125,118.911376953125,127.841796875,110.92814127604167,aerial
60.545654296875,85.0478515625,90.522216796875,78.70524088541667,aerial
59.578857421875,83.57177734375,88.627685546875,77.25944010416667,aerial
57.869384765625,81.68212890625,86.30419921875,75.28523763020833,aerial
56.576171875,82.0361328125,86.595703125,75.0693359375,aerial
57.501220703125,81.125244140625,84.9521484375,74.52620442708333,aerial
56.441650390625,80.823974609375,84.406982421875,73.890869140625,aerial
60.14599609375,85.840576171875,90.43701171875,78.807861328125,aerial
65.38623046875,92.3583984375,98.6533203125,85.46598307291667,aerial
46.9541015625,66.96875,72.99658203125,62.306477864583336,aerial
30.760009765625,39.626708984375,48.04443359375,39.47705078125,aerial
29.353515625,36.7900390625,44.508544921875,36.884033203125,aerial
30.212158203125,36.532958984375,42.48876953125,36.411295572916664,aerial
32.833740234375,39.576416015625,45.723388671875,39.377848307291664,aerial
34.003173828125,40.403076171875,47.274658203125,40.560302734375,aerial
34.532958984375,41.008544921875,48.501220703125,41.347574869791664,aerial
33.583984375,39.79931640625,46.582275390625,39.988525390625,aerial
32.0439453125,38.74609375,44.5546875,38.4482421875,aerial
32.276611328125,38.79345703125,44.049072265625,38.373046875,aerial
33.47216796875,39.623291015625,44.656494140625,39.250651041666664,aerial
35.072021484375,41.18603515625,46.58251953125,40.946858723958336,aerial
32.455078125,36.455078125,41.321044921875,36.743733723958336,aerial
29.784423828125,32.374267578125,37.8720703125,33.343587239583336,aerial
31.514892578125,34.1728515625,40.9462890625,35.544677734375,aerial
23.3955078125,17.73486328125,21.564453125,20.898274739583332,aerial
23.041015625,17.587890625,20.331298828125,20.320068359375,aerial
23.226318359375,17.608642578125,20.762451171875,20.532470703125,aerial
22.963623046875,17.50341796875,20.935791015625,20.467610677083332,aerial
22.8818359375,17.4990234375,21.245849609375,20.542236328125,aerial
23.47509765625,18.1806640625,22.234130859375,21.296630859375,aerial
23.003662109375,17.888671875,21.813232421875,20.90185546875,aerial
23.422119140625,18.57666015625,20.99658203125,20.998453776041668,aerial
25.2744140625,19.867431640625,24.16455078125,23.102132161458332,aerial
25.0361328125,19.84814453125,24.3037109375,23.062662760416668,aerial
25.119384765625,19.90673828125,24.6005859375,23.208902994791668,aerial
132.69189453125,132.200927734375,129.41748046875,131.436767578125,aerial
113.067626953125,123.3701171875,120.952392578125,119.13004557291667,aerial
93.790283203125,99.318603515625,92.75244140625,95.287109375,aerial
91.739013671875,97.237060546875,91.93359375,93.63655598958333,aerial
95.583251953125,101.11767578125,95.531005859375,97.41064453125,aerial
98.984130859375,103.796142578125,97.8408203125,100.20703125,aerial
99.987548828125,104.08203125,96.25048828125,100.106689453125,aerial
99.67529296875,103.826171875,96.098876953125,99.86678059895833,aerial
103.154541015625,108.496826171875,101.400634765625,104.35066731770833,aerial
103.6630859375,108.936279296875,103.7919921875,105.46378580729167,aerial
100.6298828125,106.10595703125,104.4462890625,103.72737630208333,aerial
102.979248046875,108.683349609375,109.51904296875,107.060546875,aerial
107.394775390625,113.177001953125,115.040771484375,111.870849609375,aerial
113.2177734375,119.309326171875,122.083740234375,118.20361328125,aerial
119.034912109375,125.306884765625,129.033447265625,124.45841471354167,aerial
115.219970703125,120.03369140625,121.783447265625,119.01236979166667,aerial
100.281494140625,101.960693359375,110.724609375,104.322265625,aerial
100.593505859375,103.53857421875,112.791748046875,105.64127604166667,aerial
102.149658203125,105.951416015625,115.468994140625,107.856689453125,aerial
107.213134765625,110.830810546875,120.650146484375,112.89803059895833,aerial
128.160888671875,133.72216796875,132.466552734375,131.44986979166666,aerial
127.65771484375,133.360107421875,131.87548828125,130.96443684895834,aerial
127.398681640625,133.029296875,131.647216796875,130.69173177083334,aerial
122.882080078125,128.897216796875,120.728759765625,124.16935221354167,aerial
122.207763671875,128.164306640625,120.027099609375,123.46638997395833,aerial
121.6875,127.301025390625,119.5068359375,122.831787109375,aerial
120.97998046875,126.744873046875,119.15185546875,122.292236328125,aerial
102.98583984375,107.334228515625,107.808349609375,106.04280598958333,aerial
109.25439453125,114.5126953125,118.8916015625,114.21956380208333,aerial
116.1982421875,121.9541015625,128.175048828125,122.109130859375,aerial
