R_Ortalama,G_Ortalama,B_Ortalama,Parlaklik,Aci_Sinifi
85.47998046875,72.765869140625,66.505126953125,74.9169921875,dutch
79.466064453125,79.466064453125,79.466064453125,79.466064453125,dutch
62.435302734375,71.156005859375,66.48388671875,66.69173177083333,dutch
120.837890625,114.12841796875,108.72216796875,114.56282552083333,dutch
104.01953125,110.93896484375,113.41748046875,109.45865885416667,dutch
84.49609375,87.234130859375,92.48828125,88.07283528645833,dutch
45.657470703125,37.253662109375,38.040771484375,40.317301432291664,dutch
59.923095703125,55.5087890625,55.6640625,57.031982421875,dutch
141.822021484375,141.093505859375,141.339111328125,141.418212890625,dutch
59.52099609375,46.370361328125,43.89404296875,49.928466796875,dutch
96.64599609375,88.7822265625,79.26123046875,88.22981770833333,dutch
79.6123046875,79.30419921875,78.458984375,79.12516276041667,dutch
50.380859375,53.201904296875,37.394775390625,46.992513020833336,dutch
131.281982421875,130.293701171875,140.248046875,133.94124348958334,dutch
82.724609375,84.234130859375,82.6689453125,83.209228515625,dutch
129.310791015625,126.0625,128.706787109375,128.02669270833334,dutch
94.848876953125,90.826904296875,103.371337890625,96.34903971354167,dutch
119.27880859375,117.369384765625,111.880859375,116.17635091145833,dutch
45.74462890625,38.212158203125,28.983642578125,37.646809895833336,dutch
35.65185546875,40.19384765625,45.784912109375,40.543538411458336,dutch
59.12109375,42.38720703125,29.6943359375,43.734212239583336,dutch
115.05224609375,74.352783203125,44.047607421875,77.81754557291667,dutch
97.264892578125,97.264892578125,97.264892578125,97.264892578125,dutch
121.479248046875,122.167236328125,77.2548828125,106.96712239583333,dutch
70.664306640625,70.664306640625,70.664306640625,70.664306640625,dutch
44.624267578125,36.401611328125,26.394287109375,35.806722005208336,dutch
66.2509765625,66.304931640625,65.737548828125,66.09781901041667,dutch
31.755126953125,31.75634765625,31.792236328125,31.767903645833332,dutch
134.25634765625,131.7841796875,127.73681640625,131.25911458333334,dutch
115.0966796875,77.81787109375,71.77099609375,88.228515625,dutch
40.952880859375,30.300537109375,29.511962890625,33.588460286458336,dutch
75.652587890625,71.76708984375,69.433837890625,72.28450520833333,dutch
188.545654296875,171.87060546875,154.28076171875,171.565673828125,dutch
46.2587890625,55.13916015625,56.78515625,52.727701822916664,dutch
115.225830078125,115.225830078125,115.225830078125,115.225830078125,dutch
120.3427734375,120.3427734375,120.3427734375,120.3427734375,dutch
153.33056640625,153.33056640625,153.33056640625,153.33056640625,dutch
147.016845703125,125.148681640625,113.2724609375,128.47932942708334,dutch
23.548583984375,30.338623046875,27.802490234375,27.229899088541668,dutch
132.12060546875,127.2490234375,111.35302734375,123.57421875,dutch
36.8857421875,36.8857421875,36.8857421875,36.8857421875,dutch
167.48974609375,163.326171875,166.00048828125,165.60546875,dutch
101.93798828125,85.210205078125,89.83349609375,92.32722981770833,dutch
107.51318359375,107.51318359375,107.51318359375,107.51318359375,dutch
96.138671875,84.971435546875,75.218994140625,85.44303385416667,dutch
73.966796875,70.6416015625,67.958984375,70.85579427083333,dutch
71.052490234375,80.43115234375,85.248046875,78.91056315104167,dutch
116.28662109375,116.28662109375,116.28662109375,116.28662109375,dutch
68.488037109375,68.488037109375,68.488037109375,68.488037109375,dutch
109.338134765625,125.0361328125,133.873779296875,122.74934895833333,dutch
82.502197265625,132.66650390625,113.55615234375,109.574951171875,dutch
26.1962890625,18.06591796875,15.7158203125,19.99267578125,dutch
42.970458984375,41.107666015625,30.84326171875,38.30712890625,dutch
66.741455078125,66.629638671875,66.6298828125,66.6669921875,dutch
45.316650390625,45.62451171875,45.163330078125,45.3681640625,dutch
63.3525390625,63.3525390625,63.3525390625,63.3525390625,dutch
126.55078125,124.10791015625,121.06298828125,123.9072265625,dutch
37.793212890625,56.71728515625,66.79248046875,53.767659505208336,dutch
42.772705078125,11.354248046875,7.7568359375,20.6279296875,dutch
141.074462890625,141.074462890625,141.074462890625,141.074462890625,dutch
88.264404296875,88.264404296875,88.264404296875,88.264404296875,dutch
187.60986328125,196.480712890625,198.698974609375,194.26318359375,dutch
66.40625,62.872314453125,72.3740234375,67.217529296875,dutch
109.915771484375,110.86474609375,106.1142578125,108.96492513020833,dutch
57.067626953125,44.2783203125,45.88671875,49.077555338541664,dutch
72.072509765625,72.072509765625,72.072509765625,72.072509765625,dutch
79.84130859375,80.105712890625,53.057373046875,71.00146484375,dutch
152.158203125,157.59130859375,158.979736328125,156.24308268229166,dutch
123.978759765625,123.978759765625,123.978759765625,123.978759765625,dutch
136.37890625,138.03759765625,119.4365234375,131.28434244791666,dutch
89.669677734375,81.01611328125,82.105224609375,84.263671875,dutch
69.22802734375,69.22802734375,69.22802734375,69.22802734375,dutch
105.270751953125,101.09716796875,98.587158203125,101.65169270833333,dutch
48.518310546875,29.107666015625,26.0390625,34.555013020833336,dutch
86.90576171875,116.3173828125,108.79833984375,104.00716145833333,dutch
100.706298828125,88.061767578125,78.90771484375,89.22526041666667,dutch
16.6298828125,21.845703125,13.83642578125,17.437337239583332,dutch
187.272216796875,188.87939453125,179.72412109375,185.29191080729166,dutch
45.78076171875,28.021728515625,23.748046875,32.516845703125,dutch
122.779541015625,122.779541015625,122.779541015625,122.779541015625,dutch
148.37939453125,167.898681640625,192.233154296875,169.50374348958334,dutch
95.458251953125,85.846435546875,73.581298828125,84.96199544270833,dutch
125.16064453125,110.4462890625,99.8369140625,111.81461588541667,dutch
129.280517578125,109.778564453125,81.555419921875,106.87150065104167,dutch
58.3427734375,54.363525390625,44.693603515625,52.466634114583336,dutch
18.163330078125,32.583251953125,22.11279296875,24.286458333333332,dutch
40.0771484375,30.040771484375,29.107666015625,33.0751953125,dutch
54.730712890625,30.670654296875,46.4111328125,43.9375,dutch
92.677978515625,91.931884765625,94.12109375,92.91031901041667,dutch
33.90673828125,33.071044921875,31.90087890625,32.959554036458336,dutch
86.0380859375,90.3427734375,106.433349609375,94.27140299479167,dutch
108.4580078125,110.52587890625,121.445556640625,113.47648111979167,dutch
46.150146484375,26.41064453125,21.847900390625,31.469563802083332,dutch
143.9326171875,143.9326171875,143.9326171875,143.9326171875,dutch
44.517822265625,30.46044921875,30.360595703125,35.112955729166664,dutch
174.271240234375,164.830810546875,158.6904296875,165.93082682291666,dutch
130.84228515625,114.852294921875,84.960693359375,110.21842447916667,dutch
47.90185546875,40.41796875,41.109130859375,43.142985026041664,dutch
47.7060546875,28.649169921875,24.755859375,33.703694661458336,dutch
120.3076171875,120.3076171875,120.3076171875,120.3076171875,dutch
134.668212890625,100.36328125,115.7041015625,116.911865234375,dutch
127.6416015625,114.536865234375,92.523193359375,111.56722005208333,dutch
117.843505859375,117.843505859375,117.843505859375,117.843505859375,dutch
117.97509765625,132.804443359375,135.51318359375,128.76424153645834,dutch
124.62255859375,124.62255859375,124.62255859375,124.62255859375,dutch
142.35546875,128.920654296875,111.034423828125,127.43684895833333,dutch
105.895263671875,98.554931640625,85.79248046875,96.74755859375,dutch
76.22607421875,78.76611328125,89.501953125,81.498046875,dutch
27.05224609375,27.05224609375,27.05224609375,27.05224609375,dutch
115.894775390625,115.894775390625,115.894775390625,115.894775390625,dutch
41.630615234375,51.19873046875,56.146728515625,49.65869140625,dutch
38.91796875,29.22119140625,27.664794921875,31.934651692708332,dutch
92.23779296875,84.955810546875,75.8740234375,84.35587565104167,dutch
68.901123046875,71.85595703125,83.383544921875,74.71354166666667,dutch
122.637451171875,86.483154296875,60.8564453125,89.99235026041667,dutch
89.26806640625,89.26806640625,89.26806640625,89.26806640625,dutch
86.198974609375,70.6953125,52.093505859375,69.66259765625,dutch
47.551025390625,27.612548828125,21.88134765625,32.348307291666664,dutch
133.640869140625,133.747314453125,131.025634765625,132.80460611979166,dutch
134.64501953125,121.370361328125,119.01806640625,125.01114908854167,dutch
135.384765625,145.558837890625,158.60546875,146.516357421875,dutch
11.558349609375,11.558349609375,11.558349609375,11.558349609375,dutch
135.34765625,132.046875,138.886962890625,135.42716471354166,dutch
84.448486328125,84.448486328125,84.448486328125,84.448486328125,dutch
48.677001953125,37.509521484375,37.58447265625,41.256998697916664,dutch
35.199951171875,35.199951171875,35.199951171875,35.199951171875,dutch
36.988525390625,9.675048828125,6.41162109375,17.691731770833332,dutch
81.584228515625,81.584228515625,81.584228515625,81.584228515625,dutch
124.44873046875,124.44873046875,124.44873046875,124.44873046875,dutch
77.73681640625,57.038330078125,48.360595703125,61.045247395833336,dutch
82.7060546875,84.8408203125,78.747802734375,82.09822591145833,dutch
85.21923828125,85.92333984375,90.106689453125,87.08308919270833,dutch
101.486083984375,109.535888671875,103.4736328125,104.83186848958333,dutch
47.65673828125,47.28515625,46.66015625,47.20068359375,dutch
97.046630859375,96.849853515625,101.694580078125,98.53035481770833,dutch
64.061767578125,60.77099609375,55.23291015625,60.021891276041664,dutch
132.02783203125,133.751220703125,139.1298828125,134.96964518229166,dutch
93.986572265625,82.90478515625,89.34375,88.74503580729167,dutch
33.1728515625,33.1728515625,33.1728515625,33.1728515625,dutch
50.506591796875,48.52587890625,52.1416015625,50.391357421875,dutch
75.441162109375,71.320068359375,68.210693359375,71.65730794270833,dutch
127.306640625,127.306640625,127.306640625,127.306640625,dutch
119.451904296875,119.451904296875,119.451904296875,119.451904296875,dutch
76.6630859375,76.31005859375,71.626708984375,74.86661783854167,dutch
69.627197265625,50.640869140625,37.6103515625,52.626139322916664,dutch
47.44384765625,47.44384765625,47.44384765625,47.44384765625,dutch
128.339599609375,128.339599609375,128.339599609375,128.339599609375,dutch
173.695556640625,163.2197265625,149.34130859375,162.08553059895834,dutch
58.564208984375,71.7294921875,74.947509765625,68.41373697916667,dutch
15.734130859375,16.52001953125,27.323486328125,19.859212239583332,dutch
66.89990234375,47.805908203125,34.0224609375,49.576090494791664,dutch
114.87548828125,117.078125,117.4521484375,116.46858723958333,dutch
125.48095703125,125.48095703125,125.48095703125,125.48095703125,dutch
121.38232421875,121.38232421875,121.38232421875,121.38232421875,dutch
106.879150390625,105.373046875,106.183349609375,106.14518229166667,dutch
156.47265625,126.271240234375,96.783935546875,126.50927734375,dutch
85.353515625,81.8447265625,83.0712890625,83.42317708333333,dutch
99.68115234375,103.30029296875,138.58203125,113.8544921875,dutch
31.053466796875,25.665283203125,22.744140625,26.487630208333332,dutch
121.209228515625,121.209228515625,121.209228515625,121.209228515625,dutch
35.804931640625,29.94384765625,26.712646484375,30.820475260416668,dutch
117.729248046875,117.729248046875,117.729248046875,117.729248046875,dutch
25.688232421875,35.779052734375,30.845947265625,30.771077473958332,dutch
16.76171875,20.52734375,29.322998046875,22.204020182291668,dutch
142.50048828125,142.50048828125,142.50048828125,142.50048828125,dutch
69.30419921875,70.35791015625,68.76806640625,69.47672526041667,dutch
133.779541015625,132.625244140625,128.031005859375,131.47859700520834,dutch
154.695068359375,166.361572265625,175.509033203125,165.52189127604166,dutch
59.407470703125,56.434814453125,49.44384765625,55.095377604166664,dutch
137.2119140625,131.471435546875,129.470947265625,132.71809895833334,dutch
55.976318359375,55.976318359375,55.976318359375,55.976318359375,dutch
62.24560546875,55.670166015625,43.722900390625,53.879557291666664,dutch
57.13427734375,57.13427734375,57.13427734375,57.13427734375,dutch
106.724853515625,106.74365234375,106.736328125,106.73494466145833,dutch
23.929443359375,23.929443359375,23.929443359375,23.929443359375,dutch
77.209228515625,61.98388671875,34.353515625,57.848876953125,dutch
17.2216796875,40.4111328125,84.995849609375,47.542887369791664,dutch
85.210205078125,86.232177734375,84.76708984375,85.40315755208333,dutch
44.384765625,44.275390625,41.6865234375,43.448893229166664,dutch
95.300048828125,79.650634765625,85.2001953125,86.71695963541667,dutch
74.655517578125,71.516357421875,73.73828125,73.30338541666667,dutch
30.695068359375,21.94482421875,22.437744140625,25.02587890625,dutch
143.83935546875,132.98583984375,100.395263671875,125.74015299479167,dutch
123.972900390625,123.972900390625,123.972900390625,123.972900390625,dutch
94.2978515625,72.9111328125,65.540283203125,77.58308919270833,dutch
129.82080078125,130.739013671875,129.400390625,129.98673502604166,dutch
39.327392578125,42.9677734375,37.735595703125,40.01025390625,dutch
123.470458984375,121.837158203125,119.5849609375,121.630859375,dutch
34.997314453125,23.362060546875,21.143310546875,26.500895182291668,dutch
48.37158203125,29.30078125,24.930908203125,34.201090494791664,dutch
84.358642578125,82.783935546875,82.63330078125,83.25862630208333,dutch
143.1240234375,141.44677734375,143.792724609375,142.787841796875,dutch
56.205810546875,56.205810546875,56.205810546875,56.205810546875,dutch
144.687744140625,127.555419921875,114.379638671875,128.874267578125,dutch
47.889404296875,47.889404296875,47.889404296875,47.889404296875,dutch
136.153564453125,103.568359375,71.713134765625,103.81168619791667,dutch
53.114501953125,53.114501953125,53.114501953125,53.114501953125,dutch
52.06396484375,52.06396484375,52.06396484375,52.06396484375,dutch
67.5625,68.8701171875,61.092529296875,65.84171549479167,dutch
172.594970703125,172.594970703125,172.594970703125,172.594970703125,dutch
95.62744140625,95.62744140625,95.62744140625,95.62744140625,dutch
30.989013671875,23.2998046875,24.50634765625,26.265055338541668,dutch
102.53466796875,99.261474609375,98.511962890625,100.10270182291667,dutch
75.487548828125,101.2177734375,140.96044921875,105.88859049479167,dutch
156.7138671875,160.863037109375,181.54345703125,166.37345377604166,dutch
102.607421875,87.2919921875,63.562744140625,84.48738606770833,dutch
177.708251953125,155.27734375,124.75927734375,152.58162434895834,dutch
85.2216796875,56.24267578125,30.411865234375,57.292073567708336,dutch
92.9580078125,95.94970703125,98.335205078125,95.74763997395833,dutch
123.28173828125,123.28173828125,123.28173828125,123.28173828125,dutch
105.94140625,117.071044921875,87.705810546875,103.57275390625,dutch
125.365478515625,136.84765625,128.05078125,130.08797200520834,dutch
70.839111328125,59.310791015625,53.34326171875,61.164388020833336,dutch
66.663818359375,58.63671875,66.60791015625,63.969482421875,dutch
134.866943359375,132.80810546875,130.00830078125,132.56111653645834,dutch
124.11962890625,132.724609375,133.336181640625,130.06013997395834,dutch
31.718017578125,13.79931640625,30.052001953125,25.189778645833332,dutch
80.462646484375,85.35400390625,104.741455078125,90.18603515625,dutch
43.8759765625,26.788818359375,23.207275390625,31.290690104166668,dutch
110.92236328125,119.41650390625,131.95361328125,120.76416015625,dutch
45.09375,45.09375,45.09375,45.09375,dutch
121.98291015625,121.98291015625,121.98291015625,121.98291015625,dutch
92.572021484375,113.281982421875,137.064453125,114.30615234375,dutch
172.230224609375,171.39208984375,170.0634765625,171.22859700520834,dutch
160.115478515625,158.3212890625,156.46044921875,158.299072265625,dutch
48.71533203125,29.489990234375,25.303955078125,34.503092447916664,dutch
57.25537109375,64.87255859375,39.789306640625,53.972412109375,dutch
68.010498046875,68.035888671875,75.14599609375,70.3974609375,dutch
101.799072265625,103.27880859375,123.124755859375,109.40087890625,dutch
78.187744140625,91.047119140625,128.787109375,99.34065755208333,dutch
138.53125,138.53125,138.53125,138.53125,dutch
158.119140625,145.99609375,158.5634765625,154.22623697916666,dutch
187.99169921875,185.32421875,164.44140625,179.25244140625,dutch
94.3408203125,94.3408203125,94.3408203125,94.3408203125,dutch
139.091552734375,139.091552734375,139.091552734375,139.091552734375,dutch
137.8134765625,135.161865234375,131.93408203125,134.96980794270834,dutch
69.5048828125,69.5048828125,69.5048828125,69.5048828125,dutch
140.2265625,153.0751953125,163.214599609375,152.172119140625,dutch
105.439208984375,109.6318359375,100.568115234375,105.21305338541667,dutch
84.792724609375,84.01025390625,84.130126953125,84.31103515625,dutch
143.236328125,134.929931640625,121.241455078125,133.13590494791666,dutch
60.2705078125,60.2705078125,60.2705078125,60.2705078125,dutch
31.546142578125,31.463134765625,34.408447265625,32.472574869791664,dutch
66.7353515625,77.40966796875,73.18701171875,72.44401041666667,dutch
75.5986328125,73.384765625,86.677001953125,78.553466796875,dutch
57.37890625,55.037109375,77.0751953125,63.163736979166664,dutch
39.84326171875,39.8623046875,39.873046875,39.859537760416664,dutch
111.004150390625,102.748291015625,89.87939453125,101.21061197916667,dutch
89.622802734375,92.704345703125,97.8037109375,93.376953125,dutch
74.664794921875,75.855712890625,68.443115234375,72.98787434895833,dutch
74.592529296875,66.005859375,66.578125,69.058837890625,dutch
70.675048828125,72.447998046875,75.834716796875,72.98592122395833,dutch
89.485107421875,72.205078125,44.025390625,68.57185872395833,dutch
75.521484375,71.666015625,63.8740234375,70.35384114583333,dutch
75.411376953125,75.4736328125,75.45068359375,75.44523111979167,dutch
42.82666015625,34.53076171875,34.24267578125,37.200032552083336,dutch
105.889404296875,78.1611328125,68.2080078125,84.086181640625,dutch
119.180419921875,101.436767578125,89.661865234375,103.42635091145833,dutch
124.548828125,133.501708984375,115.453369140625,124.50130208333333,dutch
56.991943359375,56.991943359375,56.991943359375,56.991943359375,dutch
146.446533203125,137.285400390625,121.268310546875,135.00008138020834,dutch
182.224365234375,185.754150390625,177.3017578125,181.76009114583334,dutch
118.070068359375,118.070068359375,118.070068359375,118.070068359375,dutch
25.702880859375,25.702880859375,25.702880859375,25.702880859375,dutch
51.621337890625,79.400634765625,103.335205078125,78.11905924479167,dutch
90.416748046875,90.417724609375,90.42578125,90.42008463541667,dutch
86.031005859375,104.243896484375,103.763916015625,98.012939453125,dutch
140.43115234375,132.462646484375,128.170166015625,133.68798828125,dutch
163.684326171875,163.684326171875,163.684326171875,163.684326171875,dutch
95.078369140625,112.080078125,100.94482421875,102.70109049479167,dutch
40.355224609375,10.8623046875,7.427978515625,19.548502604166668,dutch
76.829833984375,76.829833984375,76.829833984375,76.829833984375,dutch
42.670654296875,36.48681640625,35.211669921875,38.123046875,dutch
85.532958984375,80.45849609375,67.720458984375,77.90397135416667,dutch
119.619873046875,110.018310546875,118.76611328125,116.134765625,dutch
69.773193359375,69.4248046875,69.678466796875,69.62548828125,dutch
79.542724609375,67.839111328125,68.236083984375,71.87263997395833,dutch
42.33935546875,40.412353515625,36.657958984375,39.80322265625,dutch
61.638427734375,42.04443359375,35.377197265625,46.353352864583336,dutch
39.06494140625,9.384521484375,7.2236328125,18.557698567708332,dutch
127.864501953125,127.864501953125,127.864501953125,127.864501953125,dutch
175.585205078125,160.421142578125,159.9482421875,165.31819661458334,dutch
117.455078125,117.455078125,117.455078125,117.455078125,dutch
142.728759765625,133.094970703125,130.184326171875,135.33601888020834,dutch
24.716796875,24.716796875,24.716796875,24.716796875,dutch
97.48388671875,97.48388671875,97.48388671875,97.48388671875,dutch
22.052734375,36.37451171875,39.0048828125,32.477376302083336,dutch
25.4052734375,42.177734375,36.523681640625,34.702229817708336,dutch
121.691162109375,121.691162109375,121.691162109375,121.691162109375,dutch
142.234130859375,120.870849609375,109.401611328125,124.16886393229167,dutch
140.401611328125,139.1982421875,130.767578125,136.78914388020834,dutch
63.05224609375,84.831298828125,119.09228515625,88.991943359375,dutch
92.7568359375,80.996826171875,84.20166015625,85.985107421875,dutch
72.498291015625,70.321044921875,76.1748046875,72.998046875,dutch
63.636962890625,43.87109375,40.703125,49.403727213541664,dutch
103.23583984375,80.489990234375,78.403564453125,87.37646484375,dutch
83.753662109375,92.373291015625,153.577880859375,109.901611328125,dutch
126.36279296875,100.751953125,113.162353515625,113.42569986979167,dutch
87.275146484375,87.275146484375,87.275146484375,87.275146484375,dutch
35.998779296875,43.361328125,48.952392578125,42.770833333333336,dutch
79.664306640625,78.735595703125,75.3828125,77.92757161458333,dutch
108.192626953125,126.295654296875,147.448974609375,127.31241861979167,dutch
112.232177734375,103.347900390625,85.098876953125,100.226318359375,dutch
60.249755859375,30.00927734375,24.993896484375,38.417643229166664,dutch
72.529296875,72.529296875,72.529296875,72.529296875,dutch
99.6591796875,98.853515625,98.5087890625,99.00716145833333,dutch
139.0087890625,116.411865234375,95.9033203125,117.10799153645833,dutch
76.155029296875,76.155029296875,76.155029296875,76.155029296875,dutch
72.764892578125,63.59814453125,57.178955078125,64.51399739583333,dutch
115.312744140625,100.768798828125,110.9541015625,109.01188151041667,dutch
131.8486328125,136.287109375,134.243408203125,134.12638346354166,dutch
149.39990234375,151.13134765625,148.025390625,149.51888020833334,dutch
143.37841796875,118.52978515625,96.536865234375,119.481689453125,dutch
99.17138671875,98.501220703125,100.737548828125,99.47005208333333,dutch
64.01904296875,46.3310546875,35.77197265625,48.707356770833336,dutch
96.109130859375,96.109130859375,96.109130859375,96.109130859375,dutch
54.0625,45.917236328125,41.948974609375,47.3095703125,dutch
42.345703125,42.345703125,42.345703125,42.345703125,dutch
24.8916015625,10.27197265625,8.589111328125,14.584228515625,dutch
39.820068359375,37.365478515625,34.6884765625,37.291341145833336,dutch
224.7958984375,215.614013671875,205.7734375,215.39444986979166,dutch
155.3779296875,155.3779296875,155.3779296875,155.3779296875,dutch
75.689697265625,75.849609375,77.7216796875,76.42032877604167,dutch
